College,Uuid
Franklin University,9d4b05b3-b9b0-4276-b443-f2353f35ee09
Franklin University Switzerland,2f784a41-e413-4486-bb23-ef6839f2ed9c
Franklin W. Olin College of Engineering,88a3438f-9304-481e-8022-0ae353991161
Frederick Community College,ece3eba4-b71b-47b1-9444-4efc1e41080d
Freed-Hardeman University,6377cbcc-6a3e-4435-9516-c80cf3fd49ba
Fremont College,d4f4ece0-1499-4d2c-a85f-6f00d780eb0f
Fresno City College,3d860883-79da-4431-88f6-ea5d953019b9
Fresno Pacific University,7142f38c-9d62-4173-9c4d-dc2da081a40f
Friends University,8dc5069d-4c07-44bb-8a9c-87cf178842ad
Front Range Community College,c39f297a-38b5-484e-b7bc-06f16b471339
Frontier Community College,4dc47819-ce32-4ae5-af27-9128522a9dcb
Frontier Nursing University,5a03dc3d-ebdc-40d1-a4af-7c3340a44b2b
Frostburg State University,5586a9bd-51af-4b9b-9b81-5845bbc38748
Full Sail University,a0637d30-2a5b-4e63-a767-7bfcbca44f1a
Fuller Theological Seminary in California,f0450a16-5413-45c1-84d1-400666a7e39c
Fullerton College,ac3e5951-e593-40b9-898a-04d7647c2c59
Furman University,1f4b31ee-7cb3-400b-820e-bf5acef29989
G Skin & Beauty Institute - Oakbrook,c8bd549c-236d-4c9b-b751-0f19a09d0b75
Gadsden State Community College,33439c32-804d-49d5-b3cf-25a037e2f6b5
Galen College of Nursing,6441323a-178b-44d5-a322-3844506a4b9d
Galen College of Nursing - Cincinnati,7fae760e-50b8-4ead-af7a-4922a8d5f6f2
"Galen College of Nursing - Hazard, KY",48ba0f00-7706-45f5-9b90-4e38af9bfa83
Galen College of Nursing - Louisville,05b2ed0c-809a-43f4-a097-553c1e37528a
Galen College of Nursing - San Antonio,60f991c7-5384-4cf0-9024-9ae640b65a4f
Galen College of Nursing - Tampa Bay,70fa5712-060f-4f85-9a54-b841e963aae0
Gallaudet University,4e0016c2-91c3-4270-b44e-16b6e6d0784c
Galveston College,6fcd4078-a342-4c48-9254-16332d911655
Gannon University,37e5db72-110d-4539-bf42-483b18e81725
Garden City Community College,b8c62138-cd71-494a-ad7b-fdf077152192
Gardner-Webb University,ae487d1c-6f52-4f27-ad50-df99329041fb
Garnet Career Center,424abdfb-bdf9-46fc-a462-d5a1a2c10f3d
Garrett College,213a33b0-dcc3-4d0b-b830-de80d5a32fd5
Gaston College,9cf24e20-2434-4239-8724-1200f4d0c908
Gateway Community & Technical College,bbec4479-fe8d-4443-b135-1716c0e98d64
Gateway Community College - Connecticut,fc8ce8cf-b9ba-44aa-bcbd-8c77025c1ec5
GateWay Community College - Phoenix,953a4ecb-360c-4a65-94d3-0f273399751b
Gateway Technical College,5e6aab62-38fe-46bf-be3a-95b743a4092e
Gavilan College,645d8afe-991a-42c2-ae35-cd81b01a29a5
Gene Juarez Academy - South Campus,41d229b3-8783-4db6-8e80-69692890e728
Geneva College,38b5a1e7-d78d-4561-b8a3-ff91e90f11f5
George Fox University,3c342441-3847-44b0-843a-71798dc38fbc
George Mason University,eab48e37-afef-49f3-a5c9-c3b7b5571e43
George Stone Technical Center,80070a0c-20ac-4ef8-9713-ef2c0ca907c6
George T Baker Aviation Technical College,09324bc6-cf85-4282-9b59-a7f28c099836
George Washington University,e3dffeaa-58fa-41d3-bf56-fe2ea314642c
Georgetown College,efc0fa60-5b1f-4c06-ae94-1812657b75cf
Georgetown University,34af6312-6f20-4d90-b512-ac5cd720ab25
Georgia College & State University,d7a347a3-2d4a-4312-bff1-c0e26d828872
Georgia Gwinnett College,76a915f8-5475-4283-b9fc-7558ee8c7489
Georgia Highlands College,b3211ac9-461d-47bb-898c-a2ab3c702b32
Georgia Institute of Technology,5d8311b5-d631-42be-ab3c-2a5b3a446745
Georgia Military College,9535771c-8216-4be1-b29d-d49d5f30cba9
Georgia Northwestern Technical College,594ecf31-a92c-4cab-9eeb-0116eda5edc5
Georgia Perimeter College,eef5bbaf-d8c6-41d7-89fb-0951f3487858
Georgia Piedmont Technical College,538fba08-64db-4978-9f81-02d2bf76d83f
Georgia Southern University,245d037c-95fa-4a57-8c8c-c061cf791e92
Georgia Southern University - Armstrong,1a858692-13b7-4c44-9466-9ce7393eb807
Georgia Southwestern State University,1f7c509c-df6f-44b1-98e7-f6eca4834b89
Georgia State University,f381c215-e7fe-4551-b969-fb7e94209829
Georgian Court University,003a8cf2-fc01-4cba-881e-ad5f35463bcf
Germanna Community College,cc5e36f4-97ef-4d2e-91a7-e69e885d5e79
Gettysburg College,a0f32e0b-7896-407d-ab7c-b96ffe35d307
Glen Oaks Community College,596ab975-cf7d-4c82-a78f-68b23b842e06
Glendale Career College,0ea2f981-46c1-4029-a978-30c6dee3a667
Glendale Community College - Arizona,12cdfb0c-3a98-49c5-b04d-594f9a038dba
Glendale Community College - California,175d5b4a-de6f-4178-8a67-f261747c06de
Glenville State College,decb8ece-cf22-4cbc-b021-92c7a5ab0b73
Gnomon School of Visual Effects,bc968871-d173-480d-9489-0544ff132644
God's Bible School & College,21a02aee-a6f1-45ed-8bf3-fd6ac08a6024
Goddard College,cce47c8a-9e71-4f3a-ae44-ec298504f493
Gogebic Community College,9e5c5b09-90a8-43a7-b0b9-840f84d6421e
Golden Gate University,1703777c-eb6e-4429-bb3c-a45da00b21e9
Golden West College,6c21a930-3cee-4950-98e9-12904d7ef66a
Goldey-Beacom College,6dfabd88-3024-42ca-a923-e4fdd8f9cd41
Gonzaga University,3d9f7ffe-5d9b-45af-815a-5ac0c2f4c52c
Good Samaritan College of Nursing & Health Science,56bb280a-ea17-434f-a922-cf6c7bd3ba36
Goodwin College,1bdc60a6-e8aa-413c-9c24-ba396103d6be
Gordon College,bfba009e-0ba4-4107-833e-baed8c564b1d
Gordon State College,4312260b-d696-4a8d-b4eb-51c153fd090a
Goshen College,450e54ff-bab1-4a3f-a06f-5dd161ad0d0a
Goucher College,8d46846a-1658-4bee-9be5-907f81bed79a
Governors State University,288a84cb-18f4-424d-a372-8ff0c7955506
Grabber School of Hair Design,75f3f9aa-76ea-4793-b9ad-5f8a480ef8cd
Grace Christian University,d56b40a1-322f-431a-91aa-33fb55fd39ce
Grace College,4554d935-d210-46f0-b321-2d03984874b8
Grace College of Divinity,f4626550-27db-40fc-91ff-2efa18a2871f
Graceland University,0595d155-48bf-4c29-99d2-edad9f1b0ffa
Grambling State University,5d89ff71-b06d-40e5-a43e-1e94eae70bae
Grand Canyon University,7efd13c3-984f-4c20-979a-2f903a364190
Grand Rapids Community College,07dce921-2ab3-4e54-847d-8bea07ea1809
Grand Valley State University,47868210-3792-4085-a647-e81cc84c262d
Grand View University,289706ac-22a8-4c88-b9da-e178f54c824f
Granite State College,d246fe92-41e4-41db-9d6e-5f6a3ebffb26
Grantham University,1ff962d6-c288-4193-b167-ed945ddbc908
Grays Harbor College,38f02194-71c7-405a-a728-3c5c0e530883
Grayson College,50003036-ed2d-4b62-a382-0f8a1c84d247
Great Basin College,a3a105b7-00b1-46a7-8639-bea74b54f641
Great Bay Community College,978b120b-b41d-42eb-ae19-97ddeaca16e6
Great Falls College - Montana State University,f59abb57-53d2-40fe-a596-c93534de49c1
Great Lakes Christian College,0499f884-a504-432a-81b8-0ede2ceac6d8
Great Lakes Institute of Technology,b34a790e-47e1-449f-b231-82f26d2d2fe6
Great Oaks Career Campuses - Scarlet Oaks,8cc70087-c2f3-4801-bd95-794b74842401
Great Plains Technology Center,32adbce8-87e7-4f03-91ab-004f777937e9
Greater Altoona Career & Technology Center,b157215d-777d-4b5c-bb51-16b75f206767
Green Country Technology Center,a7d12440-d052-45f6-9442-25c1fede1d20
Green Mountain College,8bbde291-36c9-4c8b-8496-91b434489abe
Green River Community College,70e40899-f99f-47b5-b642-8a80b7ed0e41
Greenfield Community College,8652368e-4729-486c-b9f1-8b19a8fcbcfb
Greensboro College,17f86430-9942-4854-9f45-e87f329c29a7
Greenville Technical College,61602b2a-411e-4903-bcd9-7467e7475a45
Greenville University,9c79dc64-8bb0-4f39-abfb-88d2b69644d7
Grinnell College,d89702e5-2618-48c0-ba58-a67a9f0411c8
Grossmont College,c3101300-bcd5-4ea8-8804-efa31434f021
Grossmont-Cuyamaca Community Colleges,8cf9cab9-c51e-4e48-b670-f6da83e3b5e9
Grove City College,16ec08c6-0ad5-4817-b58b-42466d00882b
Guilford College,0d7a0432-594e-4458-83f9-22de32e98ddc
Guilford Technical Community College,1415737e-69ef-4ca8-b992-e5d497f236c3
Gulf Coast State College,1cb0adbb-f45a-48d1-b86f-0309bb5147d6
Gupton Jones College of Funeral Service,a573a31e-8fcf-48a1-ab29-32be09f6ffba
Gurnick Academy - San Mateo,3e5dffc4-fb8c-4ade-ae9e-8f339582bd8c
Gustavus Adolphus College,9d56b986-2303-4209-8b21-669e0cd89cb3
Gwinnett College - Lilburn,e9040ac8-7eee-46b4-9824-c3962197d223
Gwinnett Technical College,a8342e10-f142-4e3d-a076-077d6c53a3e0
Gwynedd Mercy University,b041f27f-e07a-4ec9-ad4e-3776e79db563
Hagerstown Community College,ba03ad1e-709b-4cdc-a74e-7410229956e0
Hairitage Hair Academy,1b503fb3-e98c-4ce2-86b5-98b7774278d5
Hairmasters Institute of Cosmetology,3deb339e-73fd-40d9-b1ab-a20db57fc478
Halifax Community College,cfee9638-d7ee-4953-91dd-d68d6a1ed431
Hallmark University,f2ffb3e4-9370-4c73-ae65-e6958a42822d
Hamilton College,2c7d529e-2b36-4c81-867f-248df6667c0b
Hamilton Technical College,600a178d-a5b0-4314-ac56-83a3f99bd7fd
Hamline University,d171c072-f841-423e-9cc1-c4c07a05918e
Hampden-Sydney College,57d8bd56-93aa-496b-98cb-0b2f431cbad4
Hampshire College,4f2691e0-f121-4f58-bfa5-665510ed83d0
Hampton University,5efd3575-e136-48cc-a461-6f278c3beb5f
Hannah E Mullins School of Practical Nursing,9569cf91-ff08-4a42-8258-e14a308e7a08
Hannibal-LaGrange University,f2151c29-a710-4ab6-8f76-50678b0952b5
Hanover College,16779aec-9bde-4fe8-8f4a-5eb5502ed639
Harcum College,3c2d0810-6a2f-4d9e-9671-5d48faee961b
Hardin-Simmons University,aa378d78-d44c-4980-abb6-7cd54df60533
Harding University,a1f6c86a-749f-4b4a-b3e1-037c623d9950
Harford Community College,69d72b53-d226-497f-a78a-dcc5d42bb794
Harper College,b2d7b71e-3c99-4bcf-8189-ba301f51e559
Harris-Stowe State University,12161959-cdd0-438b-a5fd-18387346aa10
Harrisburg Area Community College,37a065ce-32cf-4482-82db-b47a75dc4a5e
Harrisburg Area Community College - Gettysburg,61a1cb7a-8164-4e5b-a0f9-be8f18cef3e0
Harrisburg Area Community College - Harrisburg,4604ee04-cc98-483d-8179-abf54d693405
Harrisburg Area Community College - Lancaster,f02bbdfa-ca75-4527-9d5b-860f3e9ffc2c
Harrisburg Area Community College - York,3a32aaf4-07ea-4cad-a766-e1d790f8bc8a
Harrisburg University of Science & Technology,4a1e5fd6-a452-4ac1-84a9-616d8e80ae3d
Harrison College - Indianapolis,830438d9-8e19-494c-bc5c-28a9eec3ec83
Harrison College - Indianapolis Northwest,673de3b3-20bf-4219-a3ff-c98347f5ec17
Hartnell College,f0347bde-fc85-4f54-adb3-fe3a636211d9
Hartwick College,4409efae-4aad-4944-929a-38872dac64a3
Harvard University,2beca607-a07e-40a3-b6ae-c23b64decb5d
Harvey Mudd College,20d662be-8428-4de2-bf0d-72d22f0a04b5
Haskell Indian Nations University,d9487f36-2387-4f5c-a1d9-5ee75f233707
Hastings College,e6775634-735b-47f2-808f-2aa89daf9120
Haverford College,271075b3-07a0-450b-b4f3-78eb1fc7c03a
Hawaii Community College,761d09e7-d08b-4605-943e-d06e3389bd78
Hawaii Institute of Hair Design,718913df-8a01-4547-bbb1-5b5f28ce13d2
Hawaii Medical College,5df46685-761d-4f38-9441-2cbfd5c9f639
Hawaii Pacific University,7a7c67c2-0cf1-4225-b5f4-87322c89dbcb
Hawkeye Community College,37c94180-4b21-434b-a5c3-d85b1140404d
Haywood Community College,75f10c65-6316-409a-baa4-b3a70c7da0e3
Hazard Community & Technical College,48713c96-f5e7-4372-8991-49b1d1e85c02
Hazleton Area Career Center,78d19d7f-f575-485a-8ff0-db030781dbcc
Heartland Community College,90bb804f-aeae-4eee-8205-fbd82ad90f2e
Heidelberg University,24531f02-7d6d-4bef-a4f6-bac526ed3eaf
Helena College - University of Montana,a20e6a60-f1f4-4b6c-9d14-2f809181670c
Henderson Community College,e3903c52-0d9c-47ec-a99b-bc057f43c821
Henderson State University,7b4ac68b-b5f3-4ce7-b1db-4e3c1427d3d5
Hendrix College,7e141db4-0980-4a41-bd79-79dfa262d674
Henry Ford College,23e91f41-20bf-4a24-8d10-650b6efc9fa3
Heritage University,84f03c0b-4e71-4453-be33-a835c154680c
Herzing University,7328ba31-34d5-45bd-b0e6-6c2aa438a264
Herzing University - Akron,10587a9d-3a8e-4abb-b938-2fbd94e5daa3
Herzing University - Atlanta,6f5b01fb-3c67-4fae-adb7-e3b73863192f
Herzing University - Birmingham,fd0ced0e-238a-4630-b72e-30fc4cfb2d76
Herzing University - Brookfield,bd620878-9e3a-434b-afbd-bfe57d97e6a5
Herzing University - Kenosha,8a58e077-5bc5-4694-96f8-cfcf140dad18
Herzing University - Madison,cad02014-f2d6-44ee-bf17-4ded72f5a966
Herzing University - Minneapolis,b4e7755f-86c6-41fe-b745-17e60bf87a6e
Herzing University - New Orleans,25c08d59-786b-4613-81d0-b24fc3d2a9a7
Herzing University - Orlando,2334eb60-a5b2-4ddc-a526-b140bbe3137d
Hesston College,4687d4f8-ce39-48b1-8cb1-54c240ea73f1
Hibbing Community College - A Technical & Community College,d6afbf59-cf1b-4341-bfb4-9dec514d14b5
High Point University,74e4cb68-9a12-4136-88e1-8e42eb40fa8b
Highland Community College - Illinois,5f183ab7-7c47-4999-8dd9-ccb7f05b69d4
Highland Community College - Kansas,59092665-2cb2-4c8d-98b5-02b16c31d947
Highlands College of Montana Tech,17c2b26f-8f44-4e8f-b169-0e50043a8970
Highline Community College,2a2852f4-7468-4b22-b5d4-dc75fb38af77
Hilbert College,8542a15e-4241-4fe0-a01a-0bf168950a99
Hill College,7830cadf-6751-41ac-9cc2-17111db1b84d
Hillsborough Community College,a42abd87-f813-4158-9a72-c54404a181eb
Hillsdale College,181d4597-8efb-4816-a3dd-ae9f78ddb734
Hillyard Technical Center,d7237bdb-7fe3-4f39-add6-4d5ed5ed32db
Hinds Community College,44fb179b-a614-40aa-a271-50ac8febb291
Hiram College,c0952bf2-5e4c-4d3c-841e-0d18a80ed474
Hispanic American College,40c076a2-bd5e-43a0-b659-c67cbe9797eb
Hiwassee College,21d82f34-4218-4a3d-af6a-2b22108a895c
Hobart and William Smith Colleges,e139ba03-9307-4e33-b7da-e76bd64de886
Hobart Institute of Welding Technology,6c86afdc-da5b-419f-93a1-fc4861dee45d
Hocking College,8d4d5f0e-5ab1-454a-9406-590ed30882ff
Hodges University,0f06ff01-864f-4472-93dd-eb5c4b539985
Hofstra University,77f3ef9e-4774-4a7a-a34d-46371aca7815
Hollins University,c265061f-760b-4ebf-8f5d-65e8ff63b26d
Hollywood Institute of Beauty Careers - Hollywood,56937b91-ff93-4cb6-87a0-8b5d1bafa407
Holmes Community College,f4c5760f-82c0-4494-8981-0d5a463b0fee
Holy Apostles College & Seminary,93da31d6-0ca6-48d6-a199-ad7546399a95
Holy Cross College,4251f968-c02d-4e1e-9824-d038bee4bf10
Holy Family College,9641eb37-8c80-41a9-8f9f-6520b000d08e
Holy Family University,c29fc1b5-d99a-4062-ab1b-838a834bad5c
Holy Name Medical Center School of Nursing,c71a67fe-a721-4304-9afa-20a6134fe270
Holy Names University,b810a94b-d017-48a6-9abb-febf0e84abb1
Holyoke Community College,01dd85e2-db1d-4cb4-9cac-90926bd3c077
Homestead Schools,76bc736b-c48d-4267-a79d-b156c2492a22
Hondros College,22fad9c2-7bd3-469d-8cfa-ba878d0f5002
Honolulu Community College,dee8fe45-1e7c-46dd-92a5-664565681b95
Hood College,d774a0ce-f846-4453-8fa8-99d8a6cb67e1
Hope College,c5aa5e04-2d3a-45bd-8e83-4df976f79700
Hope International University,e404953d-935b-47f5-8222-58a4dda08195
Hopkinsville Community College,1cc39f18-a5b4-4b7a-9d20-387524cff97d
Horry-Georgetown Technical College,e0e1128f-0a53-4121-8a1d-9377a5a36e7a
Hot Springs Beauty College,742dab25-fdeb-410a-895d-c28a4d290c45
Houghton College,a5404b59-16cc-4545-a239-8bbe5e28f098
Housatonic Community College,1956e7e4-8e56-4ccb-b20e-e54c284eafd6
Houston Baptist University,fb07a27e-4a51-4330-a600-094f5786a7d9
Houston Community College,72ad2bc8-7f83-4de0-9358-c8b31e9b6276
Howard College,b2f8cf1f-aded-4d3f-9d46-43962e3365ef
Howard Community College,89516708-2b50-4171-ac0f-714add0417d0
Howard Payne University,f2d7d8d5-cbc4-40e6-a893-2975645d00f3
Howard University,575e5f44-4b3a-4be0-b327-ab8a18ab48c5
Hudson County Community College,7d3a307b-3ee5-489b-b32c-d67ab47c7a59
Hult International Business School,9da78628-c1c8-452d-ae70-54d40b88066c
Humber College Institute of Technology & Advanced Learning,b2d056ad-0567-47d4-86f1-4da8ba6f4cd6
Humboldt State University,e1c30483-0dbd-4f12-8622-1623b2a8707d
Humphreys College-Stockton  and  Modesto Campuses,18c18073-faf3-4be0-aa18-37161b60f20a
Hunter Business School,60332f35-9e1c-4018-b9b1-d57dad269f2d
Huntingdon College,7b2bdf6b-296d-4152-bd24-9edff6a97e73
Huntington University,c9196971-55c4-4d79-a922-81dea9c548d6
Hussian College,e53ed1c3-a7cc-4cc6-ade4-3b953fca8324
Husson University,3badd094-b4ab-4812-8a46-be88610f591d
Huston-Tillotson University,11033fd3-a5b8-436e-9eda-3421da26563a
Hutchinson Community College,3b3b0222-8dd0-4ae4-8537-8d3ef3e18af6
Hypnosis Motivation Institute,65bbcf13-c818-456a-81d6-2f5c929fbfbb
IBMC College - Fort Collins,3ed63119-66fc-4b62-a56f-5b0743b0a6cf
Icahn School of Medicine at Mount Sinai,ac012207-8b49-4d95-bf42-12c556b3a98d
Idaho State University,8dcb6bd6-02a8-4782-8f36-4824db040238
Ilisagvik College,38bf854a-25a4-4b76-b99a-d427324e23f0
Illinois Central College,df9eb162-824a-4f01-8b97-1db2a00f1f88
Illinois College,b2c15f8b-318b-43dd-af7a-9e20ddfbaf1c
Illinois Eastern Community Colleges,56089c5f-cf7c-42c0-91b9-c4608db2e04b
Illinois Institute of Technology,5f7744b8-95c8-430a-98e4-44dda2ee91e9
Illinois Media School - Lombard,6802fdb4-729e-442d-b5d8-643835fdf99d
Illinois State University,fb374336-0f1b-4cc8-8b67-7f3c2eea4e00
Illinois Valley Community College,4484f0a3-c047-4cd6-a66d-f595d2d94211
Illinois Wesleyan University,f11c0e00-12ea-4a05-94c0-7709a628eba9
Immaculata University,2c9b5175-cc56-4c72-81f2-2aca0a9ebf3e
Imperial Valley College,9f3f7a15-fd09-4551-ad43-053677644d48
Independence Community College,1bbe7e97-ad38-4ec6-99d1-bafde5afd1fb
Independence University,11ca468c-684a-438f-ba82-992fd509a7fe
Indian Capital Technology Center - Sallisaw,b10c7478-067b-47e2-815b-36b0fa28fe0c
Indian Hills Community College,5ddb12e5-f33d-4145-9de4-d7c116e6c6e6
Indian River State College,0919263b-3268-4b00-8ca5-a916d39d5828
Indiana Institute of Technology,2d74b62d-ef78-468f-b869-70052f343180
Indiana State University,6a7e8674-10e6-4d7a-87a0-a74fe6e3fcb9
Indiana University - Bloomington,ae6d35c8-9988-4c35-a1a7-5f622ddc38d3
Indiana University - East,16ad3693-4652-4128-b70e-552f45df211d
Indiana University - Kokomo,3f492c07-a790-434c-b628-46a735bcc8e1
Indiana University - Northwest,f40f099d-b1ed-4a8f-9551-fab2e3226caf
Indiana University - South Bend,58f2596e-aa12-4b16-88b2-0c1569f678ae
Indiana University - Southeast,724acb5d-26a8-42df-8c74-1609fb262a55
Indiana University of Pennsylvania,08e4512d-1b69-4961-b165-881c7fb2b953
Indiana University System,8b4975fe-d2cb-42fb-a8ed-0cca388f666c
Indiana University-Purdue University - Indianapolis (IUPUI),6d304dec-8ab0-42b9-8c0f-fd1929b33e4a
Indiana Wesleyan University,be55a524-961a-4400-b925-56f2a4723a9e
Inland Massage Institute,5a811550-a2f4-49d5-b13d-7348414df31a
Institute of Advanced Medical Esthetics,d109e460-b73b-4c33-8608-d94dc444d44a
Institute of American Indian Arts,760ea323-4d43-47b6-9c19-b45f7aa419c0
Institute of Culinary Education,22911f22-a440-4385-ac8b-172fcaa42f6d
Institute of Medical and Business Careers,c78d1ea8-3ac6-4ade-9507-5f694e01f836
Institute of Production & Recording,2a757a70-615d-414c-a1a2-ed807da4c0c6
Institute of Technology - Clovis,0a3592ee-974c-45f2-b6a9-af47c736d98c
Institute of Technology - Modesto,bf64a909-bae4-435b-b05b-bad5af8ddf0a
Institute of Technology - Salem,429835a6-cf5a-4ba7-ba48-56ba169715e4
Instituto de Banca y Comercio,d9f787e4-a0e8-4864-a3d6-b77199150e25
Instituto Tecnologico de Puerto Rico - San Juan,2d417ef0-2e50-4833-96eb-3b6d8f3a2340
IntelliTec College - Colorado Springs,fb6ab47a-7daf-4fa3-ba16-db9740037d77
IntelliTec College - Grand Junction,7e46e743-c1eb-4653-9744-0ea4baf391b2
IntelliTec College - Pueblo,d5ab6700-c0b3-472a-8ec2-faea68863574
Inter American University of Puerto Rico,bd755967-9b2f-4aea-a926-81b95b813b12
Inter American University of Puerto Rico - Aguadilla,4185cf04-f221-455f-a297-4247cbd4a54b
Inter American University of Puerto Rico - Barranquitas,24b83959-fc9b-400e-9c37-9bc0681f1501
Inter American University of Puerto Rico - Bayamon,476e5cec-7d91-482d-8ea5-806efc09d51d
Inter American University of Puerto Rico - Fajardo,52d1ae1a-ff3a-4354-aae7-018182b4a206
Inter American University of Puerto Rico - Guayama,c06722c6-271e-4de3-a6e5-615a72a5605b
Inter American University of Puerto Rico - Ponce,98f4d523-f04a-461d-8df7-cd72f93595b2
Inter American University of Puerto Rico - San German,1365e3a8-0f48-4e92-ab29-77d6b8bfb5f8
InterCoast College,732986e5-de98-4455-b529-507a35e21c98
InterCoast College - Rancho Cordova Campus,4c4a908f-38bb-4909-b68c-59afbeb2cbd3
InterCoast College - West Covina,3093932a-10d1-4d7d-a09a-e6ff123325ce
Interdenominational Theological Center,8f09c330-dd33-4a4f-bdfc-33b971f8031b
International Air & Hospitality Academy,cc846e2d-33a9-423f-9ba2-63c2c5543146
International Beauty School - West Virginia,64c643ad-43ae-4460-8544-d79fce225e2e
International Business College - Fort Wayne,ea720c80-f137-4206-a4e0-d3f1b087d795
International Business College - Indianapolis,c7be8adb-c811-43ec-aa43-64b1a20c557e
International Culinary Center - New York,350e2283-fb28-49bf-994c-fde278189603
Inver Hills Community College,98bb275d-8184-4ad3-9000-8b0e419242e7
Iona College,f336aa2b-ffb9-4e3e-9de8-bfb59a7c3cbb
Iowa Central Community College,d8475b97-6a8c-428a-ac0c-f9f67658e7d8
Iowa Lakes Community College,5fc24fcb-7055-4cd3-a9b1-a6482a279505
Iowa State University,f2d64ff5-0d0a-4f57-a235-0b6f7af27da9
Iowa Wesleyan University,483bfbfd-21d1-4109-bf37-9894afd8c290
Iowa Western Community College,b7e89ac1-e67f-4e51-9bf8-5c67ae5df776
Irene's Myomassology Institute,06f11e3f-4901-43e0-8272-6fe151f3effe
Irvine Valley College,159daef2-f4d5-40e0-ae07-9202b2e73369
Isothermal Community College,6b0c0ccf-3074-497e-aefc-4287c4173611
Itasca Community College,48f58802-8f22-484e-9459-9ebd0efa2e03
Itawamba Community College,b4f5c91c-bd37-4e35-a985-33308310eae3
Ithaca College,5c33346d-2e3b-4e34-a881-740646fbb4e2
